frequency,recency,monetary,clusters
1,46,270.88,2
1,446,92.9,1
1,30,124.37,2
1,27,134.58,2
1,44,52.58,2
1,191,53.53,0
1,364,200.09,1
1,243,92.57,1
1,186,71.82,2
1,369,120.48,1
1,108,105.57,1
1,145,179.07,2
1,139,550.58,2
1,317,76.95,0
1,295,55.1,1
1,279,105.38,0
1,160,801.49,2
1,449,80.96,0
1,506,59.96,1
1,365,31.75,1
1,274,76.78,0
1,196,141.55,0
1,545,3044.12,0
1,28,87.58,2
1,178,111.69,2
1,561,29.42,1
1,336,92.99,0
1,365,212.07,1
1,48,163.78,2
1,35,23.38,2
1,50,23.78,2
1,159,51.76,1
1,139,200.36,2
1,204,81.01,0
1,306,621.35,1
1,215,102.4,1
1,160,47.83,0
1,411,63.1,0
1,53,74.63,1
1,388,453.58,0
1,288,342.02,1
1,596,303.42,1
1,552,107.27,0
1,436,64.77,1
1,269,64.34,1
1,155,195.16,2
1,183,100.47,2
1,220,151.41,1
1,355,187.99,0
1,196,126.3,0
1,279,47.62,0
1,447,105.37,0
1,260,75.98,0
1,308,1489.47,1
1,420,254.75,0
1,366,76.76,1
1,221,58.1,1
1,199,69.71,0
1,189,32.11,0
1,123,689.66,2
1,167,74.41,2
1,412,225.72,0
1,22,51.32,2
1,140,236.57,2
1,406,86.25,0
1,128,45.43,2
1,113,28.22,2
1,222,179.32,1
1,29,437.33,2
1,64,306.16,2
1,303,254.22,1
1,468,113.62,0
1,200,82.98,0
1,196,60.24,0
1,237,45.7,1
1,219,102.56,1
1,442,149.07,1
1,326,82.98,0
1,372,223.78,1
1,168,55.36,0
1,411,802.48,0
1,120,157.91,2
1,459,148.15,0
1,42,200.33,2
1,28,211.12,2
1,237,186.24,1
1,154,285.58,2
1,396,178.84,0
1,230,107.58,1
1,143,297.2,1
1,266,162.25,0
1,282,85.15,0
1,247,60.07,1
1,54,163.25,1
1,218,114.45,1
1,111,156.49,2
1,309,71.84,1
1,330,72.52,0
1,174,191.66,1
1,42,179.12,2
1,411,200.64,0
1,454,156.16,0
1,342,96.22,0
1,286,119.88,0
1,210,158.89,1
1,234,251.07,1
1,531,97.19999999999999,0
1,82,114.94,2
1,477,37.77,0
1,148,221.9,2
1,329,141.57,0
1,111,499.4,2
1,129,48.13,2
1,396,95.82,0
1,293,57.12,1
1,463,153.9,0
1,440,112.95,1
1,421,105.86,0
1,179,67.06,2
1,167,42.29,2
1,530,96.92,0
1,202,106.87,0
1,83,95.61,2
1,61,233.87,2
1,179,59.94,2
1,397,27.77,0
1,281,35.0,0
1,284,96.8,0
1,284,69.15,0
1,240,58.1,1
1,48,132.81,2
1,528,128.1,0
1,172,172.48,0
1,583,87.9,1
1,40,218.43,2
1,287,153.9,1
1,112,92.73,2
1,581,378.61,1
1,252,94.4,1
1,299,42.68,0
1,70,157.46,2
1,460,228.79,0
1,113,70.27,2
1,163,64.34,2
1,96,243.11,2
1,185,28.8,2
1,294,47.68,1
1,315,196.0,0
1,161,38.13,2
1,407,162.15,0
1,89,89.36,2
1,583,144.0,1
1,62,99.65,2
1,467,86.8,0
1,33,67.44,2
1,187,312.15,0
1,16,41.78,2
1,21,208.42,2
1,443,137.99,1
1,88,58.69,2
1,411,204.54000000000002,0
1,274,96.05,0
1,148,34.23,2
1,236,225.22,1
1,209,1151.49,1
1,214,45.61,1
1,252,44.09,1
1,42,80.31,2
1,201,162.65,0
1,376,75.07,1
1,299,342.02,1
1,284,37.62,0
1,278,51.24,0
1,268,33.34,0
1,252,35.77,1
1,401,71.82,0
1,552,56.86,0
1,389,244.15,0
1,512,367.63,1
1,21,28.95,2
1,336,150.1,0
1,95,153.78,2
1,130,112.02,2
1,363,190.87,1
1,26,86.99,2
1,456,91.61,0
1,131,99.9,2
1,298,67.63,1
1,167,47.61,2
1,284,56.29,0
1,103,104.62,1
1,515,312.38,1
1,588,216.15,1
1,31,210.22,2
1,277,53.72,0
1,42,99.75,2
1,194,29.68,2
1,191,558.53,0
1,541,63.56,0
1,53,32.37,1
1,244,55.11,0
1,247,138.12,1
1,435,1422.05,1
1,321,115.92,0
1,318,183.31,0
1,487,51.05,0
1,329,31.75,0
1,431,111.89,1
1,263,72.14,0
1,406,163.06,0
1,238,45.01,1
1,423,133.46,1
1,205,163.25,2
1,298,86.02,1
1,123,45.36,2
1,181,45.82,2
1,46,41.98,2
1,385,76.96000000000001,0
1,43,468.26,2
1,125,124.39,2
1,110,106.17,2
1,159,166.91,1
1,19,144.21,2
1,588,81.57,1
1,167,166.59,2
1,354,64.1,0
1,181,45.69,2
1,335,91.15,0
1,576,124.89,1
1,168,211.93,0
1,196,76.19,0
1,113,118.38,2
1,287,31.6,1
1,230,157.07,1
1,291,28.0,1
1,187,148.86,0
1,32,185.49,2
1,91,257.94,2
1,227,101.73,1
1,539,74.28,0
1,130,136.41,2
1,75,98.67,2
1,291,178.59,1
1,533,36.95,0
1,151,139.99,2
1,204,77.59,0
1,278,312.43,0
1,226,63.27,1
1,97,48.22,2
1,267,180.26,0
1,485,161.23,0
1,292,126.23,1
1,473,63.11,0
1,280,245.15,0
1,42,158.09,2
1,43,46.6,2
1,186,194.91,2
1,520,350.51,1
1,277,1194.38,0
1,460,316.58,0
1,114,24.23,2
1,93,33.28,2
1,284,86.83,0
1,114,29.13,2
1,94,92.5,2
1,284,126.23,0
1,68,95.45,2
1,369,46.0,1
1,76,92.79,2
1,215,45.09,1
1,108,106.53,1
1,161,330.64,2
1,148,655.55,2
1,99,611.81,1
1,188,161.86,0
1,196,342.02,0
1,296,64.1,0
1,407,24.17,0
1,317,158.52,0
1,326,289.45,0
1,536,119.99,0
1,202,133.77,0
1,159,193.17,1
1,316,129.82,0
1,463,112.81,0
1,134,106.9,2
1,267,39.62,0
1,702,109.34,1
1,124,166.56,2
1,21,209.53,2
1,503,379.71,1
1,158,37.13,1
1,563,214.01,1
1,49,110.74,2
1,280,68.72,0
1,173,70.14,2
1,80,174.13,2
1,361,272.8,1
1,108,69.9,1
1,112,155.82,2
1,364,115.94,1
1,422,218.63,1
1,185,27.75,2
1,23,131.06,2
1,83,180.85,2
1,356,126.18,0
1,168,220.37,0
1,310,83.11,1
1,375,292.76,1
1,463,167.52,0
1,150,183.6,2
1,574,35.96,1
1,33,37.83,2
1,64,66.66,2
1,281,325.37,0
1,193,19.78,0
1,120,131.45,2
1,291,23.95,1
1,556,210.03,1
1,272,111.73,0
1,103,97.03,1
1,251,84.82,1
1,216,300.21,1
1,278,74.42,0
1,13,67.53,2
1,550,85.6,0
1,194,37.8,2
1,236,28.08,1
1,128,363.99,2
1,375,51.05,1
1,100,123.79,1
1,168,137.04,0
1,168,35.75,0
1,274,98.02,0
1,91,52.32,2
1,61,48.89,2
1,408,73.34,0
1,218,286.59,1
1,265,76.76,0
1,125,90.28,2
1,417,138.08,0
1,170,43.22,0
1,224,58.64,1
1,145,130.12,2
1,13,185.2,2
1,571,50.95,1
1,179,91.47,2
1,141,35.77,2
1,485,213.19,0
1,137,27.36,2
1,13,57.45,2
1,21,89.73,2
1,295,192.14,1
1,461,155.45,0
1,232,209.81,0
1,301,534.36,1
1,426,52.77,1
1,300,54.6,0
1,152,477.44,2
1,21,924.48,2
1,341,41.71,0
1,284,155.72,0
1,44,56.6,2
1,220,49.27,1
1,353,506.7,0
1,99,31.21,1
1,28,245.6,2
1,183,199.42000000000002,2
1,153,21.59,2
1,284,317.34,0
1,305,98.7,1
1,8,103.83,1
1,337,166.58,0
1,192,106.16,2
1,286,113.62,0
1,176,386.46,2
1,135,299.74,2
1,168,78.29,0
1,379,98.0,0
1,215,487.86,1
1,94,76.33,2
1,21,203.04,2
1,178,77.87,2
1,212,27.78,1
1,229,74.77,0
1,239,147.15,1
1,336,33.59,0
1,499,70.98,0
1,221,146.46,1
1,403,102.03,0
1,192,67.3,2
1,35,108.53,2
1,243,184.43,1
1,114,55.93,2
1,492,44.42,0
1,362,67.57,1
1,224,134.83,1
1,270,73.15,0
1,36,195.54,2
1,68,94.74,2
1,347,43.71,0
1,90,147.48,2
1,299,707.16,1
1,49,192.49,2
1,317,171.44,0
1,224,50.78,1
1,371,195.0,1
1,310,92.57,1
1,147,58.71,1
1,54,30.13,1
1,284,237.3,0
1,225,33.68,1
1,304,115.45,1
1,205,129.09,2
1,531,74.07,0
1,196,162.55,0
1,453,131.57,0
1,198,38.68,0
1,259,73.15,0
1,547,29.01,0
1,349,65.99,0
1,460,343.87,0
1,92,51.72,2
1,277,106.16,0
1,90,47.7,2
1,44,55.82,2
1,370,72.78,1
1,63,58.37,2
1,281,233.67,0
1,162,97.48,2
1,109,157.42,2
1,107,194.56,1
1,413,77.57,0
1,59,98.56,2
1,392,226.24,0
1,71,50.6,2
1,576,91.45,1
1,177,41.18,1
1,152,88.96,2
1,425,25.28,1
1,32,94.71,2
1,357,344.09,0
1,335,157.13,0
1,45,114.77,2
1,74,76.68,2
1,345,241.19,0
1,337,256.67,0
1,218,159.76,1
1,466,194.71,0
1,92,32.39,2
1,118,157.45,2
1,371,88.01,1
1,561,85.6,1
1,364,47.77,1
1,90,96.43,2
1,329,70.91,0
1,280,52.23,0
1,283,160.47,0
1,125,79.97,2
1,359,102.81,1
1,9,48.31,1
1,210,567.5899999999999,1
1,106,63.31,2
1,78,250.01,2
1,91,22.36,2
1,328,118.93,0
1,262,251.39999999999998,0
1,382,61.52,0
1,479,73.76,0
1,285,101.73,0
1,189,90.88,0
1,149,238.82,2
1,14,28.2,2
1,561,126.37,1
1,699,45.49,1
1,460,29.18,0
1,520,147.07,1
1,148,135.54,2
1,40,61.58,2
1,111,88.92,2
1,171,139.52,2
1,403,663.24,0
1,188,106.25,0
1,121,134.89,2
1,139,87.32,2
1,136,237.54,2
1,353,231.74,0
1,50,121.79,2
1,56,78.64,1
1,91,67.23,2
1,260,74.17,0
1,399,74.16,0
1,225,64.14,1
1,201,188.5,0
1,138,113.78,2
1,45,78.64,2
1,466,175.64,0
1,207,54.01,0
1,8,31.18,1
1,176,443.85,2
1,289,495.53,1
1,350,267.17,0
1,335,35.88,0
1,384,43.0,0
1,187,276.85,0
1,360,51.05,1
1,404,65.0,0
1,175,73.27,2
1,182,64.22,2
1,38,75.68,2
1,34,83.68,2
1,51,136.7,2
1,197,173.77,0
1,574,33.42,1
1,236,31.69,1
1,110,89.36,2
1,217,29.77,0
1,205,172.84,2
1,134,72.26,2
1,194,334.89,2
1,92,206.69,2
1,370,116.94,1
1,150,35.44,2
1,88,64.23,2
1,50,22.380000000000003,2
1,122,459.45,2
1,276,2734.66,0
1,372,88.72,1
1,175,107.28,2
1,587,162.1,1
1,426,145.56,1
1,194,87.64,2
1,191,172.06,0
1,196,106.92,0
1,383,147.45,0
1,297,284.81,0
1,488,235.74,0
1,418,43.53,0
1,336,115.37,0
1,202,168.06,0
1,387,103.83,1
1,355,131.04,0
1,207,74.87,2
1,378,246.26,0
1,284,204.9,0
1,269,178.27,1
1,316,69.03,0
1,305,180.47,1
1,431,62.01,1
1,347,58.0,0
1,48,72.97,2
1,299,95.21,0
1,436,185.89,1
1,442,64.39,1
1,140,231.55,2
1,407,57.72,0
1,190,54.0,0
1,411,358.89,0
1,563,24.51,1
1,72,116.83,2
1,143,113.55999999999999,1
1,37,821.93,2
1,189,55.24,0
1,284,33.1,0
1,124,124.6,2
1,525,94.63,1
1,98,88.07,2
1,460,60.73,0
1,13,32.7,2
1,422,92.8,1
1,146,75.25,2
1,283,49.49,0
1,436,216.93,1
1,278,92.87,0
1,234,142.92,1
1,442,83.73,1
1,174,363.96,2
1,371,44.93,1
1,373,87.62,1
1,351,58.0,0
1,183,69.24,2
1,110,87.32,2
1,77,41.86,2
1,203,32.77,0
1,158,28.23,1
1,155,164.78,2
1,356,116.46,0
1,339,121.83,0
1,581,197.59,1
1,149,41.79,2
1,90,124.61,2
1,29,65.57,2
1,190,232.12,0
1,540,106.78,0
1,165,23.29,1
1,168,200.35,0
1,49,96.65,2
1,45,56.34,2
1,206,33.27,2
1,239,231.0,1
1,372,161.69,1
1,462,152.39,0
1,73,48.41,2
1,575,32.62,1
1,45,50.1,2
1,21,127.26,2
1,52,386.53,2
1,374,54.68,1
1,414,397.03,0
1,234,208.48,1
1,322,81.73,0
1,302,35.0,1
1,197,56.78,0
1,183,121.09,2
1,23,120.21,2
1,116,177.99,2
1,120,51.05,2
1,202,296.32,0
1,302,69.73,1
1,168,66.96,0
1,398,77.57,0
1,474,206.08,0
1,244,160.51,0
1,34,398.75,2
1,104,119.2,1
1,202,71.04,0
1,277,132.24,0
1,9,236.46,1
1,194,74.17,2
1,460,245.35,0
1,37,243.58,2
1,494,80.77,0
1,279,31.75,0
1,118,92.1,2
1,369,85.24000000000001,1
1,186,135.39,2
1,140,66.86,2
1,93,65.92,2
1,23,159.95,2
1,26,131.46,2
1,421,46.14,0
1,382,70.58,0
1,586,196.32,1
1,427,160.81,1
1,416,47.6,0
1,285,95.3,0
1,42,571.85,2
1,187,51.13,0
1,109,43.42,2
1,214,1118.05,1
1,125,99.9,2
1,546,59.51,0
1,467,46.59,0
1,191,56.92,0
1,199,90.88,0
1,41,88.83,2
1,126,31.11,2
1,297,73.03,0
1,24,132.56,2
1,351,52.68,0
1,366,139.62,1
1,116,105.54,2
1,20,121.9,2
1,392,215.01,0
1,196,38.71,0
1,58,543.75,2
1,452,741.44,0
1,549,222.68,0
1,54,112.46,1
1,285,71.63,0
1,549,79.11,0
1,316,111.02,0
1,215,55.62,1
1,316,57.59,0
1,442,86.73,1
1,379,75.48,0
1,86,245.45,2
1,58,83.79,2
1,105,170.73,2
1,126,181.19,2
1,168,46.85,0
1,48,42.27,2
1,298,149.56,1
1,21,107.59,2
1,540,56.34,0
1,261,72.93,0
1,82,71.61,2
1,329,76.66,0
1,440,383.72,1
1,114,107.7,2
1,451,54.37,0
1,569,152.35,1
1,87,109.89,2
1,221,64.0,1
1,200,217.91,0
1,169,98.34,0
1,140,33.88,2
1,202,166.29,0
1,308,45.76,1
1,348,110.89,0
1,232,49.34,0
1,405,201.51,0
1,345,70.53,0
1,296,98.43,0
1,91,88.36,2
1,23,13.38,2
1,444,30.09,1
1,475,211.82,0
1,52,54.16,2
1,264,60.05,0
1,415,189.16,0
1,144,100.44,2
1,527,77.06,0
1,205,174.3,2
1,697,72.6,1
1,111,195.09,2
1,582,57.9,1
1,153,200.41,2
1,290,187.53,1
1,533,60.47,0
1,549,35.42,0
1,293,41.75,1
1,24,62.9,2
1,498,72.9,0
1,232,74.07,0
1,22,143.1,2
1,211,47.77,1
1,304,167.51,1
1,47,203.89,2
1,67,57.12,2
1,139,521.13,2
1,153,391.47,2
1,223,73.63,1
1,280,144.75,0
1,32,73.22,2
1,32,45.53,2
1,204,175.63,0
1,209,35.0,0
1,391,159.3,0
1,358,86.15,0
1,532,34.51,0
1,278,230.75,0
1,352,83.21,0
1,285,56.78,0
1,48,118.35,2
1,21,41.16,2
1,125,136.6,2
1,184,154.73,2
1,215,39.09,1
1,510,84.52,1
1,73,136.04,2
1,90,48.21,2
1,538,410.59,0
1,81,92.17,2
1,206,91.05,2
1,213,216.86,1
1,181,494.93,2
1,25,57.51,2
1,289,34.0,1
1,227,99.23,1
1,237,63.17,1
1,439,523.8,1
1,77,151.05,2
1,408,51.5,0
1,248,719.15,1
1,477,31.82,0
1,373,697.0,1
1,41,166.12,2
1,84,240.67,2
1,413,139.98,0
1,232,106.97,0
1,169,146.68,0
1,249,101.34,1
1,125,69.14,2
1,70,176.96,2
1,559,357.13,1
1,212,27.84,1
1,295,70.04,1
1,239,59.0,1
1,172,55.09,0
1,279,83.15,0
1,497,419.65,0
1,171,133.64,2
1,139,37.38,2
1,179,156.63,2
1,141,138.57,2
1,57,87.11,2
1,166,961.96,2
1,123,82.32,2
1,358,217.06,0
1,215,95.14,1
1,214,76.98,1
1,96,33.88,2
1,447,61.01,0
1,561,94.15,1
1,49,76.6,2
1,187,22.0,0
1,26,68.35,2
1,118,202.16,2
1,32,37.53,2
1,559,80.78,0
1,227,92.3,1
1,159,61.94,1
1,351,30.3,0
1,351,78.36,0
1,224,284.9,1
1,43,68.94,2
1,239,63.27,1
1,394,43.75,0
1,181,150.3,2
1,196,100.53,0
1,202,111.32,0
1,73,156.74,2
1,322,52.38,0
1,148,268.62,2
1,145,72.76,2
1,161,80.33,2
1,121,914.05,2
1,137,98.09,2
1,337,69.41,0
1,426,223.14,1
1,188,74.17,0
1,443,40.09,1
1,383,185.89,0
1,21,209.3,2
1,218,90.38,1
1,193,174.32,0
1,439,77.03,1
1,162,75.54,2
1,161,218.27,2
1,133,109.99,2
1,354,119.29,0
1,171,166.78,2
1,343,87.17,0
1,14,135.95,2
1,458,47.0,0
1,271,55.09,0
1,477,80.11,0
1,261,73.83,0
1,377,118.15,1
1,124,117.96,2
1,225,24.09,1
1,152,44.54,2
1,190,121.4,0
1,230,1527.51,1
1,305,251.84,1
1,454,53.79,0
1,156,98.16,1
1,320,273.0,0
1,396,73.34,0
1,225,22.84,1
1,257,634.83,0
1,385,26.84,0
1,411,100.34,0
1,451,39.0,0
1,515,297.56,1
1,85,116.33,2
1,112,154.34,2
1,59,115.67,2
1,458,112.85,0
1,292,47.69,0
1,513,351.36,1
1,252,86.02,1
1,81,31.82,2
1,55,153.1,1
1,95,113.31,2
1,101,44.13,1
1,97,151.61,2
1,223,73.13,1
1,20,34.45,2
1,234,146.96,1
1,378,111.4,0
1,368,87.16,1
1,502,142.61,1
1,239,25.0,1
1,68,79.14,2
1,305,45.09,1
1,340,149.05,0
1,138,65.03,2
1,106,69.9,2
1,291,78.86,1
1,331,44.0,0
1,61,117.48,2
1,211,323.68,1
1,108,102.94,1
1,63,69.36,2
1,144,114.15,2
1,42,57.37,2
1,148,198.13,2
1,170,373.5,2
1,345,228.08,0
1,51,46.2,2
1,219,111.41,1
1,285,49.6,0
1,21,312.37,2
1,336,920.8399999999999,0
1,156,460.61,1
1,186,26.7,2
1,111,363.29,2
1,421,38.2,0
1,501,96.29,0
1,175,176.18,2
1,407,783.62,0
1,141,69.85,2
1,398,328.6,0
1,386,253.98,0
1,325,319.11,0
1,121,73.77,2
1,62,94.13,2
1,243,47.76,1
1,149,352.02,2
1,113,87.32,2
1,336,140.08,0
1,104,27.29,1
1,199,161.86,0
1,388,27.76,0
1,404,75.48,0
1,72,78.5,2
1,355,127.92,0
1,249,75.86,1
1,553,1228.73,0
1,284,195.0,0
1,211,476.52,1
1,231,102.26,0
1,464,36.75,0
1,309,156.44,1
1,399,48.0,0
1,151,318.92,2
1,364,40.61,1
1,77,92.5,2
1,446,105.98,1
1,323,65.0,0
1,470,33.78,0
1,270,53.68,0
1,441,174.96,1
1,92,121.7,2
1,404,138.24,0
1,56,112.42,1
1,529,247.21,0
1,86,60.15,2
1,33,223.45,2
1,194,39.24,2
1,196,289.55,0
1,103,48.34,1
1,138,47.06,2
1,419,154.38,0
1,289,28.09,1
1,284,64.07,0
1,134,343.4,2
1,478,187.53,0
1,210,80.2,1
1,211,64.8,1
1,231,148.16,0
1,218,75.07,1
1,291,125.42,1
1,182,24.23,2
1,224,52.59,1
1,213,127.43,1
1,27,144.49,2
1,247,63.33,1
1,62,48.05,2
1,178,267.68,2
1,297,62.27,0
1,357,92.57,0
1,345,127.11,0
1,123,66.34,2
1,285,83.22,0
1,192,42.68,2
1,26,142.9,2
1,140,688.24,2
1,320,306.53999999999996,0
1,553,165.37,0
1,36,21.38,2
1,111,88.45,2
1,40,19.89,2
1,205,98.51,2
1,421,46.85,0
1,30,161.12,2
1,90,114.47,2
1,185,309.22,2
1,64,35.84,2
1,205,39.03,1
1,24,113.7,2
1,112,138.72,2
1,426,88.55,1
1,577,131.44,1
1,547,38.11,0
1,259,128.04,0
1,384,57.98,0
1,207,106.38,2
1,502,250.68,1
1,217,112.3,0
1,368,88.72,1
1,476,78.64,0
1,121,113.53,2
1,391,43.62,0
1,19,73.27,2
1,137,228.02,2
1,167,98.98,2
1,517,169.44,1
1,531,43.83,0
1,456,245.89,0
1,215,49.09,1
1,161,76.87,2
1,132,313.55,2
1,430,31.75,1
1,391,50.58,0
1,6,178.25,1
1,328,347.4,0
1,422,125.23,1
1,319,117.13,0
1,243,65.71,1
1,29,199.6,2
1,269,200.04,1
1,152,91.45,2
1,535,170.3,0
1,49,155.96,2
1,466,90.95,0
1,116,333.44,2
1,201,189.37,0
1,270,65.0,0
1,255,206.68,1
1,288,138.09,1
1,21,78.41,2
1,438,105.28,1
1,320,287.64,0
1,208,148.7,0
1,35,180.3,2
1,23,38.37,2
1,396,162.7,0
1,261,76.66,0
1,90,242.44,2
1,236,411.35,1
1,223,27.23,1
1,202,46.78,0
1,65,47.13,2
1,14,160.12,2
1,457,90.28,0
1,75,504.65,2
1,249,65.71,1
1,24,195.23,2
1,17,41.04,2
1,291,150.08,1
1,250,110.29,0
1,280,338.01,0
1,59,21.86,2
1,306,247.85,1
1,267,51.77,0
1,424,57.84,1
1,456,114.56,0
1,388,174.48,0
1,20,103.26,2
1,272,165.8,0
1,515,36.42,1
1,439,72.18,1
1,34,182.29,2
1,274,238.69,0
1,363,44.0,1
1,274,213.14,0
1,280,252.99,0
1,257,71.14,0
1,345,188.32,0
1,428,116.94,1
1,448,97.71,0
1,155,56.22,2
1,280,104.94,0
1,234,118.84,1
1,284,316.22,0
1,348,157.32,0
1,95,63.88,2
1,32,97.9,2
1,76,92.01,2
1,397,190.98,0
1,480,95.21,0
1,473,106.38,0
1,159,1867.85,2
1,277,33.75,0
1,48,224.32,2
1,167,62.88,2
1,503,133.05,1
1,455,34.24,0
1,89,48.94,2
1,18,198.96,2
1,178,384.27,2
1,25,215.57,2
1,198,163.25,0
1,588,160.42000000000002,1
1,430,137.3,1
1,85,123.41,2
1,184,140.75,2
1,215,74.87,1
1,252,176.78,1
1,29,86.99,2
1,365,127.47,1
1,534,204.52,0
1,184,158.8,2
1,252,416.54,1
1,268,63.1,0
1,506,128.62,1
1,229,734.14,1
1,117,98.97,2
1,119,128.48,2
1,404,191.58,0
1,319,84.24,0
1,389,31.77,0
1,283,55.0,0
1,489,47.68,0
1,237,45.48,1
1,178,102.38,2
1,106,55.57,2
1,497,209.27,0
1,386,54.0,0
1,31,425.44,2
1,132,144.60000000000002,2
1,164,193.72,2
1,284,47.69,0
1,128,162.63,2
1,467,98.11,0
1,397,199.52,0
1,504,322.68,1
1,202,112.81,0
1,36,58.46,2
1,181,96.49,2
1,523,238.76,1
1,9,130.56,1
1,492,156.18,0
1,340,181.6,0
1,257,411.21,0
1,182,624.84,2
1,452,95.68,0
1,52,277.95,2
1,103,48.13,1
1,58,83.69,2
1,216,90.98,1
1,91,56.900000000000006,2
1,189,49.33,0
1,276,201.81,0
1,93,83.57,2
1,43,118.35,2
1,40,110.66,2
1,16,65.35,2
1,86,66.73,2
1,288,55.09,1
1,553,101.14,0
1,42,57.86,2
1,391,49.0,0
1,235,82.84,1
1,232,246.04,0
1,554,361.98,1
1,205,43.0,1
1,264,284.6,0
1,262,89.27,0
1,308,54.33,1
1,78,591.36,2
1,293,38.84,1
1,236,67.7,1
1,105,1310.95,1
1,594,740.62,1
1,41,554.94,2
1,133,2457.44,2
1,173,77.89,2
1,179,232.97,0
1,224,371.59,1
1,499,65.46,0
1,55,50.73,1
1,248,267.29,1
1,14,33.48,2
1,162,309.24,2
1,277,94.4,0
1,319,91.68,0
1,112,35.22,2
1,415,83.58,0
1,417,143.49,0
1,102,34.82,1
1,286,89.63,0
1,76,94.74,2
1,41,33.43,2
1,330,89.19,0
1,43,158.8,2
1,74,56.5,2
1,93,88.31,2
1,77,37.58,2
1,19,108.21,2
1,284,97.71,0
1,347,85.6,0
1,113,19.64,2
1,267,73.66,0
1,121,66.78,2
1,201,168.99,0
1,145,132.69,2
1,24,45.46,2
1,469,99.7,0
1,119,585.7,2
1,95,64.34,2
1,277,51.77,0
1,185,56.1,2
1,282,72.67,0
1,73,112.77,2
1,36,191.89,2
1,26,75.42,2
1,236,871.19,1
1,164,277.08,2
1,188,115.17,0
1,212,238.85,1
1,564,48.96,1
1,281,24.17,0
1,140,353.07,2
1,449,109.55,0
1,274,88.65,0
1,425,86.64,1
1,205,96.22,2
1,163,27.79,2
1,268,2027.65,0
1,218,108.0,1
1,157,278.32,1
1,298,241.19,1
1,518,304.74,1
1,35,221.28,2
1,286,621.35,0
1,95,78.81,2
1,295,137.99,1
1,106,102.17,2
1,129,48.19,2
1,192,34.84,2
1,213,51.53,1
1,340,111.4,0
1,431,116.36,1
1,199,184.96,0
1,152,70.27,2
1,384,87.96,0
1,233,86.72,1
1,148,60.19,2
1,427,25.0,1
1,264,54.28,0
1,534,222.07,0
1,424,27.77,0
1,390,72.19,0
1,169,143.32,0
1,139,138.92,2
1,95,109.5,2
1,403,101.93,0
1,139,105.65,2
1,211,30.79,1
1,334,88.72,0
1,421,37.0,0
1,81,67.53,2
1,155,37.69,2
1,69,129.19,2
1,428,64.1,1
1,36,79.52,2
1,80,692.82,2
1,371,98.51,1
1,42,408.09,2
1,553,329.33,0
1,378,71.14,0
1,238,74.16,1
1,32,195.54,2
1,200,208.48,0
1,431,148.06,1
1,400,120.09,0
1,75,114.79,2
1,164,184.55,2
1,63,125.12,2
1,329,126.48,0
1,105,58.05,2
1,491,208.07,0
1,68,198.46,2
1,124,32.37,2
1,382,114.9,0
1,361,44.24,1
1,50,98.14,2
1,125,158.45,2
1,75,47.03,2
1,255,614.68,0
1,381,397.04,0
1,282,102.42,0
1,182,162.03,2
1,266,425.11,0
1,267,1031.69,0
1,192,151.77,2
1,279,114.49000000000001,0
1,142,93.37,2
1,310,203.51999999999998,1
1,350,77.57,0
1,544,481.07,0
1,36,28.51,2
1,507,80.87,1
1,338,136.37,0
1,518,84.2,1
1,187,43.24,0
1,180,372.08,2
1,549,39.96,0
1,35,126.43,2
1,48,148.57,2
1,20,207.42,2
1,546,77.16,0
1,155,107.01,2
1,363,66.01,1
1,171,283.32,2
1,463,105.28,0
1,352,43.62,0
1,268,333.43,0
1,419,58.4,0
1,76,50.35,2
1,17,105.22,2
1,19,33.71,2
1,226,190.86,1
1,210,67.5,1
1,80,714.35,2
1,158,40.48,1
1,236,222.67,1
1,29,257.18,2
1,314,36.43,0
1,278,195.0,0
1,590,56.03,1
1,302,72.83,1
1,419,107.85,0
1,134,437.26,2
1,113,80.11,2
1,120,49.89,2
1,322,51.2,0
1,544,45.86,0
1,557,40.52,1
1,162,130.69,2
1,232,185.84,0
1,136,112.68,2
1,156,162.06,1
1,29,94.14,2
1,305,87.36,1
1,438,58.17,1
1,417,44.24,0
1,210,49.68,1
1,140,128.75,2
1,128,99.43,2
1,225,65.71,1
1,226,117.85,1
1,399,20.75,0
1,138,50.33,2
1,154,16.29,2
1,201,132.95,0
1,225,47.8,1
1,109,31.99,2
1,485,84.03,0
1,146,101.38,2
1,26,178.21,2
1,544,186.61,0
1,78,170.14,2
1,260,166.59,0
1,41,166.35,2
1,351,101.24,0
1,63,285.33000000000004,2
1,476,74.16,0
1,50,91.61,2
1,581,76.05,1
1,63,143.76,2
1,166,58.88,2
1,186,116.26,2
1,8,106.93,1
1,80,143.46,2
1,445,684.01,1
1,234,98.62,1
1,301,227.93,1
1,89,119.82,2
1,148,36.22,2
1,8,26.29,1
1,234,102.64,1
1,31,88.28,2
1,177,57.23,2
1,236,117.85,1
1,68,68.44,2
1,131,96.13,2
1,138,153.39,2
1,280,76.62,0
1,560,83.89,1
1,123,163.89,2
1,282,230.84,0
1,173,53.96,2
1,191,321.82,0
1,35,73.63,2
1,430,32.77,1
1,403,620.06,0
1,380,226.35,0
1,206,106.38,2
1,35,38.95,2
1,467,52.38,0
1,201,187.53,0
1,450,161.77,0
1,528,108.21,0
1,138,909.31,2
1,515,271.69,1
