order_hour,product_category_name_english,order_id
21,fashio_female_clothing,3
21,fashion_bags_accessories,160
21,fashion_male_clothing,8
21,fashion_shoes,25
21,fashion_underwear_beach,6
21,fixed_telephony,10
21,flowers,2
21,food,30
21,food_drink,16
21,furniture_bedroom,1
21,furniture_decor,517
21,furniture_living_room,30
21,furniture_mattress_and_upholstery,3
21,garden_tools,322
21,health_beauty,587
21,home_appliances,54
21,home_appliances_2,10
21,home_comfort_2,2
21,home_confort,33
21,home_construction,41
21,housewares,404
21,industry_commerce_and_business,12
21,kitchen_dining_laundry_garden_furniture,25
21,la_cuisine,2
21,luggage_accessories,64
21,market_place,20
21,music,3
21,musical_instruments,31
21,office_furniture,89
21,party_supplies,2
21,perfumery,216
21,pet_shop,119
21,signaling_and_security,7
21,small_appliances,41
21,small_appliances_home_oven_and_coffee,7
21,sports_leisure,539
21,stationery,155
21,tablets_printing_image,7
21,telephony,302
21,toys,264
21,watches_gifts,395
22,agro_industry_and_commerce,6
22,air_conditioning,12
22,art,11
22,audio,22
22,auto,266
22,baby,184
22,bed_bath_table,735
22,books_general_interest,30
22,books_imported,3
22,books_technical,11
22,christmas_supplies,4
22,cine_photo,3
22,computers,8
22,computers_accessories,349
22,consoles_games,67
22,construction_tools_construction,57
22,construction_tools_lights,22
22,construction_tools_safety,14
22,cool_stuff,223
22,costruction_tools_garden,11
22,costruction_tools_tools,7
22,diapers_and_hygiene,1
22,drinks,13
22,dvds_blu_ray,4
22,electronics,129
22,fashio_female_clothing,2
22,fashion_bags_accessories,121
22,fashion_childrens_clothes,1
22,fashion_male_clothing,11
22,fashion_shoes,11
22,fashion_sport,2
22,fashion_underwear_beach,15
22,fixed_telephony,23
22,flowers,2
22,food,27
22,food_drink,23
22,furniture_bedroom,6
22,furniture_decor,590
22,furniture_living_room,36
22,furniture_mattress_and_upholstery,1
22,garden_tools,310
22,health_beauty,570
22,home_appliances,47
22,home_appliances_2,27
22,home_comfort_2,1
22,home_confort,22
22,home_construction,38
22,housewares,395
22,industry_commerce_and_business,19
22,kitchen_dining_laundry_garden_furniture,10
22,luggage_accessories,64
22,market_place,19
22,music,1
22,musical_instruments,40
22,office_furniture,95
22,party_supplies,6
22,perfumery,205
22,pet_shop,107
22,signaling_and_security,17
22,small_appliances,36
22,small_appliances_home_oven_and_coffee,2
22,sports_leisure,514
22,stationery,166
22,tablets_printing_image,6
22,telephony,260
22,toys,256
22,watches_gifts,374
23,agro_industry_and_commerce,10
23,air_conditioning,6
23,art,14
23,arts_and_craftmanship,2
23,audio,16
23,auto,146
23,baby,99
23,bed_bath_table,538
23,books_general_interest,22
23,books_imported,3
23,books_technical,12
23,christmas_supplies,6
23,cine_photo,2
23,computers,6
23,computers_accessories,274
23,consoles_games,47
23,construction_tools_construction,29
23,construction_tools_lights,19
23,construction_tools_safety,3
23,cool_stuff,166
23,costruction_tools_garden,9
23,costruction_tools_tools,3
23,diapers_and_hygiene,6
23,drinks,9
23,dvds_blu_ray,1
23,electronics,94
23,fashion_bags_accessories,120
23,fashion_childrens_clothes,1
23,fashion_male_clothing,3
23,fashion_shoes,9
23,fashion_underwear_beach,8
23,fixed_telephony,8
23,flowers,1
23,food,22
23,food_drink,10
23,furniture_bedroom,3
23,furniture_decor,394
23,furniture_living_room,25
23,furniture_mattress_and_upholstery,2
23,garden_tools,222
23,health_beauty,423
23,home_appliances,33
23,home_appliances_2,8
23,home_comfort_2,2
23,home_confort,12
23,home_construction,29
23,housewares,241
23,industry_commerce_and_business,4
23,kitchen_dining_laundry_garden_furniture,10
23,la_cuisine,1
23,luggage_accessories,55
23,market_place,13
23,music,2
23,musical_instruments,30
23,office_furniture,73
23,party_supplies,1
23,perfumery,176
23,pet_shop,85
23,signaling_and_security,3
23,small_appliances,23
23,small_appliances_home_oven_and_coffee,3
23,sports_leisure,338
23,stationery,110
23,tablets_printing_image,3
23,telephony,217
23,toys,156
23,watches_gifts,309
